ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
,,,0,,0,,,,NBinomial,400,1,40,8,,200,,6,,4,0,,0,,none
0.9995,0.2,0.5,7,0.875,1,6.25312656328164e-05,0.25,0.24982807566652776,Poisson,400,1,40,8,0.9995624453056632,200,0.5,6,0.01894185212795916,4,15991,0.9999374687343672,1,0.125,none
0.999625,0.4,0.0,6,0.75,0,0.0,0.5,0.49990622948687585,Binomial,400,1,40,8,0.9996249531191399,200,1.0,6,4.367701051413493,4,15992,1.0,2,0.25,none
0.9996875,0.5454545454545454,0.0,5,0.625,0,0.0,0.6123724356957945,0.6122767270795315,NBinomial,400,1,40,8,0.9996874413952617,200,1.0,7,1.2239295717316703,4,15992,1.0,3,0.375,none
0.999625,0.4,0.0,6,0.75,0,0.0,0.5,0.49990622948687585,Poisson,400,1,40,8,0.9996249531191399,200,1.0,7,5.221678045827504,4,15992,1.0,2,0.25,none
0.999625,0.4,0.0,6,0.75,0,0.0,0.5,0.49990622948687585,Binomial,400,1,40,8,0.9996249531191399,200,1.0,7,3.432931921017148,4,15992,1.0,2,0.25,none
0.999625,0.4,0.0,6,0.75,0,0.0,0.5,0.49990622948687585,NBinomial,400,1,40,8,0.9996249531191399,200,1.0,8,4.329364120660257,4,15992,1.0,2,0.25,none
,,,0,,0,,,,Poisson,400,1,40,8,,200,,8,,4,0,,0,,none
0.9995625,0.2222222222222222,0.0,7,0.875,0,0.0,0.3535533905932738,0.35347603749309175,Binomial,400,1,40,8,0.9995624726545409,200,1.0,8,21.803181654060758,4,15992,1.0,1,0.125,none
,,,0,,0,,,,NBinomial,400,1,40,8,,200,,9,,4,0,,0,,none
0.9994375,,1.0,8,1.0,1,6.25312656328164e-05,0.0,-0.00017682643196252715,Poisson,400,1,40,8,0.9994999687480468,200,0.0,9,,4,15991,0.9999374687343672,0,0.0,none
,,,0,,0,,,,Binomial,400,1,40,8,,200,,9,,4,0,,0,,none
0.999624060150376,0.4,0.0,6,0.75,0,0.0,0.5,0.4999059944215049,NBinomial,400,1,40,8,0.9996240130342148,200,1.0,10,1.4385316370762418,4,15952,1.0,2,0.25,none
0.999561403508772,0.2222222222222222,0.0,7,0.875,0,0.0,0.3535533905932738,0.35347584359225787,Poisson,400,1,40,8,0.9995613760260668,200,1.0,10,6.595338267870013,4,15952,1.0,1,0.125,none
0.999561403508772,0.2222222222222222,0.0,7,0.875,0,0.0,0.3535533905932738,0.35347584359225787,Binomial,400,1,40,8,0.9995613760260668,200,1.0,10,6.595338267870013,4,15952,1.0,1,0.125,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,4,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,4,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,4,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,5,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,5,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,5,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,6,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,6,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,6,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,7,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,7,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,7,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,8,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,8,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,8,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,9,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,9,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,9,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,10,,1,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,10,,1,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,10,,1,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,1,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,1,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,2,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,2,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,3,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,3,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,4,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,4,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,5,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,5,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,5,,2,0,,0,,none
0.999765625,0.11764705882352941,0.0,15,0.9375,0,0.0,0.25,0.24997070095036053,NBinomial,800,1,80,16,0.9997656213378334,400,1.0,6,46.225158246806124,2,63984,1.0,1,0.0625,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,6,,2,0,,0,,none
0.999765625,0.11764705882352941,0.0,15,0.9375,0,0.0,0.25,0.24997070095036053,Binomial,800,1,80,16,0.9997656213378334,400,1.0,6,23.02952381866862,2,63984,1.0,1,0.0625,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,7,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,7,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,7,,2,0,,0,,none
0.999765625,0.11764705882352941,0.0,15,0.9375,0,0.0,0.25,0.24997070095036053,NBinomial,800,1,80,16,0.9997656213378334,400,1.0,8,25.415401866866365,2,63984,1.0,1,0.0625,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,8,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,9,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,9,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,10,,2,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,10,,2,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,1,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,1,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,1,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,2,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,2,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,2,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,3,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,3,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,3,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,4,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,4,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,4,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,5,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,5,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,5,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,6,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,6,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,6,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,7,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,7,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,7,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,8,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,8,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,8,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,9,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,9,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,9,,4,0,,0,,none
,,,0,,0,,,,NBinomial,800,1,80,16,,400,,10,,4,0,,0,,none
,,,0,,0,,,,Poisson,800,1,80,16,,400,,10,,4,0,,0,,none
,,,0,,0,,,,Binomial,800,1,80,16,,400,,10,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,4,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,4,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,4,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,5,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,5,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,5,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,6,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,6,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,6,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,7,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,7,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,7,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,8,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,8,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,8,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,9,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,9,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,9,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,10,,1,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,10,,1,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,10,,1,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,1,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,1,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,2,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,2,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,3,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,3,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,4,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,4,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,5,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,5,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,5,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,6,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,6,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,6,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,7,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,7,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,8,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,8,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,9,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,9,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,10,,2,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,10,,2,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,1,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,1,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,1,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,2,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,2,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,2,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,3,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,3,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,3,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,4,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,4,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,4,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,5,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,5,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,5,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,6,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,6,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,6,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,7,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,7,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,7,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,8,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,8,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,8,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,9,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,9,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,9,,4,0,,0,,none
,,,0,,0,,,,NBinomial,1600,1,160,32,,800,,10,,4,0,,0,,none
,,,0,,0,,,,Poisson,1600,1,160,32,,800,,10,,4,0,,0,,none
,,,0,,0,,,,Binomial,1600,1,160,32,,800,,10,,4,0,,0,,none
0.9666666666666667,0.2978723404255319,0.0,33,0.825,0,0.0,0.4183300132670378,0.41124825490419986,NBinomial,100,20,10,2,0.9664292980671414,50,1.0,1,15.882770979484958,1,950,1.0,7,0.175,none
0.9686868686868687,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.46678679100514486,Poisson,100,20,10,2,0.9683995922528033,50,1.0,1,7.495677924065897,1,950,1.0,9,0.225,none
0.9686868686868687,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.46678679100514486,Binomial,100,20,10,2,0.9683995922528033,50,1.0,1,8.710371421700508,1,950,1.0,9,0.225,none
0.9683673469387755,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.4667083498622046,NBinomial,100,20,10,2,0.9680741503604532,50,1.0,2,4.010449318521157,1,940,1.0,9,0.225,none
0.9693877551020408,0.4,0.0,30,0.75,0,0.0,0.5,0.4922073153023159,Poisson,100,20,10,2,0.9690721649484536,50,1.0,2,3.261703797644626,1,940,1.0,10,0.25,none
0.9704081632653061,0.4528301886792453,0.07692307692307693,28,0.7,1,0.0010638297872340426,0.5262348115842176,0.5169963483255617,Binomial,100,20,10,2,0.9710444674250258,50,0.9230769230769231,2,1.8584626557714128,1,939,0.9989361702127659,12,0.3,none
0.9628865979381444,0.18181818181818182,0.0,36,0.9,0,0.0,0.31622776601683794,0.31027937721586624,NBinomial,100,20,10,2,0.9627329192546584,50,1.0,3,16.771471196893447,1,930,1.0,4,0.1,none
0.9701030927835051,0.4313725490196079,0.0,29,0.725,0,0.0,0.5244044240850758,0.516414606572206,Poisson,100,20,10,2,0.9697601668404588,50,1.0,3,2.0682378484817785,1,930,1.0,11,0.275,none
0.9680412371134021,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.46662826262869134,Binomial,100,20,10,2,0.967741935483871,50,1.0,3,2.471610527707641,1,930,1.0,9,0.225,none
0.9693877551020408,0.34782608695652173,0.0,30,0.7894736842105263,0,0.0,0.45883146774112354,0.4516952401714039,NBinomial,100,20,10,2,0.9691358024691358,50,1.0,4,6.73115368030914,1,942,1.0,8,0.21052631578947367,none
0.9744897959183674,0.5098039215686275,0.0,25,0.6578947368421053,0,0.0,0.5848976518656018,0.5772874180824082,Poisson,100,20,10,2,0.9741468459152016,50,1.0,4,1.7163738546516316,1,942,1.0,13,0.34210526315789475,none
0.9734693877551021,0.4799999999999999,0.0,26,0.6842105263157895,0,0.0,0.5619514869490163,0.5543532493012684,Binomial,100,20,10,2,0.9731404958677686,50,1.0,4,1.8014728130146176,1,942,1.0,12,0.3157894736842105,none
0.9625,0.1,0.0,36,0.9473684210526315,0,0.0,0.22941573387056177,0.22506393382884635,NBinomial,100,20,10,2,0.9624217118997912,50,1.0,5,64.07094666095269,1,922,1.0,2,0.05263157894736842,none
0.9645833333333333,0.1904761904761905,0.0,34,0.8947368421052632,0,0.0,0.3244428422615251,0.3186212314007297,Poisson,100,20,10,2,0.9644351464435147,50,1.0,5,24.245335593979853,1,922,1.0,4,0.10526315789473684,none
0.965625,0.23255813953488372,0.0,33,0.868421052631579,0,0.0,0.3627381250550058,0.35641582496654145,Binomial,100,20,10,2,0.9654450261780104,50,1.0,5,15.883353368260291,1,922,1.0,5,0.13157894736842105,none
0.965,0.2222222222222222,0.0,35,0.875,0,0.0,0.3535533905932738,0.3472794481039396,NBinomial,100,20,10,2,0.964824120603015,50,1.0,6,9.322174136707106,1,960,1.0,5,0.125,none
0.972,0.48148148148148157,0.07142857142857142,27,0.675,1,0.0010416666666666667,0.5493502655735358,0.5403215546331984,Poisson,100,20,10,2,0.9726166328600405,50,0.9285714285714286,6,0.05443310826959132,1,959,0.9989583333333333,13,0.325,none
0.974,0.5185185185185185,0.0,26,0.65,0,0.0,0.5916079783099616,0.5837557632049989,Binomial,100,20,10,2,0.973630831643002,50,1.0,6,0.6042242386029865,1,960,1.0,14,0.35,none
0.9642857142857143,0.2222222222222222,0.0,35,0.875,0,0.0,0.3535533905932738,0.34714956504771904,NBinomial,100,20,10,2,0.9641025641025641,50,1.0,7,30.6701925956671,1,940,1.0,5,0.125,none
0.9693877551020408,0.4,0.0,30,0.75,0,0.0,0.5,0.4922073153023159,Poisson,100,20,10,2,0.9690721649484536,50,1.0,7,3.2877490949764328,1,940,1.0,10,0.25,none
0.9663265306122449,0.37735849056603776,0.23076923076923078,30,0.75,3,0.0031914893617021275,0.4385290096535146,0.42684396018338194,Binomial,100,20,10,2,0.9689762150982419,50,0.7692307692307693,7,3.92686512683337,1,937,0.9968085106382979,10,0.25,none
0.9670103092783505,0.2727272727272727,0.0,32,0.8421052631578947,0,0.0,0.39735970711951313,0.3907088657514789,NBinomial,100,20,10,2,0.966804979253112,50,1.0,8,12.27922202906261,1,932,1.0,6,0.15789473684210525,none
0.9690721649484536,0.375,0.1,29,0.7631578947368421,1,0.001072961373390558,0.46169025843831935,0.45284659280208117,Poisson,100,20,10,2,0.9697916666666667,50,0.9,8,0.26401910127811967,1,931,0.9989270386266095,9,0.23684210526315788,none
0.9608247422680413,0.32142857142857145,0.5,29,0.7631578947368421,9,0.009656652360515022,0.34412360080584264,0.32660704399067875,Binomial,100,20,10,2,0.9695378151260504,50,0.5,8,1.7003983016223376,1,923,0.990343347639485,9,0.23684210526315788,none
0.9653061224489796,0.1904761904761905,0.0,34,0.8947368421052632,0,0.0,0.3244428422615251,0.3187415938088621,NBinomial,100,20,10,2,0.9651639344262295,50,1.0,9,30.401045528038704,1,942,1.0,4,0.10526315789473684,none
0.9642857142857143,0.14634146341463414,0.0,35,0.9210526315789473,0,0.0,0.28097574347450816,0.2758970129838673,Poisson,100,20,10,2,0.9641760491299898,50,1.0,9,42.970018980465646,1,942,1.0,3,0.07894736842105263,none
0.9653061224489796,0.1904761904761905,0.0,34,0.8947368421052632,0,0.0,0.3244428422615251,0.3187415938088621,Binomial,100,20,10,2,0.9651639344262295,50,1.0,9,21.56960921454859,1,942,1.0,4,0.10526315789473684,none
0.9696969696969697,0.4,0.0,30,0.75,0,0.0,0.5,0.4922874554317937,NBinomial,100,20,10,2,0.9693877551020408,50,1.0,10,4.302473613636066,1,950,1.0,10,0.25,none
0.9717171717171718,0.4615384615384615,0.0,28,0.7,0,0.0,0.5477225575051661,0.5398250114109064,Poisson,100,20,10,2,0.9713701431492843,50,1.0,10,2.108101280772049,1,950,1.0,12,0.3,none
0.9737373737373738,0.5185185185185185,0.0,26,0.65,0,0.0,0.5916079783099616,0.5836747634669471,Binomial,100,20,10,2,0.9733606557377049,50,1.0,10,1.4610532247999246,1,950,1.0,14,0.35,none
0.971,0.4313725490196079,0.0,29,0.725,0,0.0,0.5244044240850758,0.5166587842011537,NBinomial,100,20,10,2,0.9706774519716885,50,1.0,1,2.283016765774246,2,960,1.0,11,0.275,none
0.969,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.46686363629441774,Poisson,100,20,10,2,0.9687184661957619,50,1.0,1,5.701206751635752,2,960,1.0,9,0.225,none
0.972,0.4615384615384615,0.0,28,0.7,0,0.0,0.5477225575051661,0.5399055247990171,Binomial,100,20,10,2,0.97165991902834,50,1.0,1,2.1036073613536033,2,960,1.0,12,0.3,none
0.9653061224489796,0.2608695652173913,0.0,34,0.85,0,0.0,0.3872983346207417,0.3804784624254175,NBinomial,100,20,10,2,0.9650924024640657,50,1.0,2,12.31194823663104,2,940,1.0,6,0.15,none
0.9683673469387755,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.4667083498622046,Poisson,100,20,10,2,0.9680741503604532,50,1.0,2,8.57536105928584,2,940,1.0,9,0.225,none
0.9653061224489796,0.29166666666666663,0.125,33,0.825,1,0.0010638297872340426,0.3913118960624632,0.3824773308177107,Binomial,100,20,10,2,0.9660493827160493,50,0.875,2,6.2918265493883085,2,939,0.9989361702127659,7,0.175,none
0.9717171717171718,0.4615384615384615,0.0,28,0.7,0,0.0,0.5477225575051661,0.5398250114109064,NBinomial,100,20,10,2,0.9713701431492843,50,1.0,3,3.2454950819105117,2,950,1.0,12,0.3,none
0.9707070707070707,0.4313725490196079,0.0,29,0.725,0,0.0,0.5244044240850758,0.516579067117774,Poisson,100,20,10,2,0.9703779366700716,50,1.0,3,3.9230082590344777,2,950,1.0,11,0.275,none
0.9737373737373738,0.5185185185185185,0.0,26,0.65,0,0.0,0.5916079783099616,0.5836747634669471,Binomial,100,20,10,2,0.9733606557377049,50,1.0,3,1.950158719386636,2,950,1.0,14,0.35,none
0.9612244897959183,0.09523809523809523,0.0,38,0.95,0,0.0,0.22360679774997896,0.21921966087397687,NBinomial,100,20,10,2,0.9611451942740287,50,1.0,4,266.09046456739736,2,940,1.0,2,0.05,none
0.9693877551020408,0.4,0.0,30,0.75,0,0.0,0.5,0.4922073153023159,Poisson,100,20,10,2,0.9690721649484536,50,1.0,4,3.8020029782710445,2,940,1.0,10,0.25,none
0.9683673469387755,0.36734693877551017,0.0,31,0.775,0,0.0,0.4743416490252569,0.4667083498622046,Binomial,100,20,10,2,0.9680741503604532,50,1.0,4,4.886865146441453,2,940,1.0,9,0.225,none
0.971,0.4313725490196079,0.0,29,0.725,0,0.0,0.5244044240850758,0.5166587842011537,NBinomial,100,20,10,2,0.9706774519716885,50,1.0,5,3.912564201726463,2,960,1.0,11,0.275,none
0.98,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.6998542122237651,Poisson,100,20,10,2,0.9795918367346939,50,1.0,5,1.2148030202188629,2,960,1.0,20,0.5,none
0.975,0.5454545454545454,0.0,25,0.625,0,0.0,0.6123724356957945,0.6045512662318541,Binomial,100,20,10,2,0.9746192893401016,50,1.0,5,2.68057183342201,2,960,1.0,15,0.375,none
