ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
0.98025,0.2882882882882883,0.7746478873239436,24,0.6,55,0.013888888888888888,0.30023465001632066,0.2909508962557877,Binomial,200,40,20,1,0.9938915754644948,100,0.22535211267605634,1,6.48851502166319,2,3905,0.9861111111111112,16,0.4,none
0.9945,0.6206896551724138,0.0,22,0.55,0,0.0,0.6708203932499369,0.6689647316224497,NBinomial,200,40,20,1,0.994475138121547,100,1.0,2,0.43296572524302407,2,3960,1.0,18,0.45,none
0.99525,0.6885245901639345,0.0,19,0.475,0,0.0,0.724568837309472,0.7228368340889648,Poisson,200,40,20,1,0.9952249308871576,100,1.0,2,0.3189772239350647,2,3960,1.0,21,0.525,none
0.99425,0.6461538461538462,0.16,19,0.475,4,0.00101010101010101,0.6640783086353597,0.6615488714713543,Binomial,200,40,20,1,0.9952201257861635,100,0.84,2,0.41014627994126485,2,3956,0.998989898989899,21,0.525,none
0.9949494949494949,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053098106038297,NBinomial,200,40,20,1,0.9949238578680203,100,1.0,3,0.6806724932834471,2,3920,1.0,20,0.5,none
0.9954545454545455,0.7096774193548387,0.0,18,0.45,0,0.0,0.7416198487095663,0.739922991614366,Poisson,200,40,20,1,0.9954291518537328,100,1.0,3,0.3517778450447749,2,3920,1.0,22,0.55,none
0.9934343434343434,0.6060606060606061,0.23076923076923078,20,0.5,6,0.001530612244897959,0.6201736729460423,0.6171740678223302,Binomial,200,40,20,1,0.9949161159125572,100,0.7692307692307693,3,1.2975444812986154,2,3914,0.9984693877551021,20,0.5,none
0.9945,0.6206896551724138,0.0,22,0.55,0,0.0,0.6708203932499369,0.6689647316224497,NBinomial,200,40,20,1,0.994475138121547,100,1.0,4,1.0285140400143673,2,3960,1.0,18,0.45,none
0.995,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053278933842966,Poisson,200,40,20,1,0.9949748743718593,100,1.0,4,1.2826900357533562,2,3960,1.0,20,0.5,none
0.97925,0.3464566929133858,0.7471264367816092,18,0.45,65,0.016414141414141416,0.37293492699144576,0.3639714756977343,Binomial,200,40,20,1,0.995399948888321,100,0.25287356321839083,4,1.4270608272326728,2,3895,0.9835858585858586,22,0.55,none
0.994,0.5714285714285715,0.0,24,0.6,0,0.0,0.6324555320336759,0.6305476678616638,NBinomial,200,40,20,1,0.9939759036144579,100,1.0,5,0.3638752255740155,2,3960,1.0,16,0.4,none
0.99475,0.6440677966101694,0.0,21,0.525,0,0.0,0.689202437604511,0.6873822431178523,Poisson,200,40,20,1,0.9947249434815373,100,1.0,5,0.34734884917972964,2,3960,1.0,19,0.475,none
0.99125,0.2857142857142857,0.2222222222222222,33,0.825,2,0.000505050505050505,0.3689323936863109,0.3664361668169078,Binomial,200,40,20,1,0.9917313956401904,100,0.7777777777777778,5,2.4350100129662553,2,3958,0.9994949494949495,7,0.175,none
0.99575,0.7301587301587301,0.0,17,0.425,0,0.0,0.758287544405155,0.7566651288210321,NBinomial,200,40,20,1,0.9957254211717375,100,1.0,6,1.5492989008138238,2,3960,1.0,23,0.575,none
0.99575,0.7301587301587301,0.0,17,0.425,0,0.0,0.758287544405155,0.7566651288210321,Poisson,200,40,20,1,0.9957254211717375,100,1.0,6,0.202267254978388,2,3960,1.0,23,0.575,none
0.98675,0.4044943820224719,0.6326530612244898,22,0.55,31,0.007828282828282828,0.40657855630736306,0.3999603998930213,Binomial,200,40,20,1,0.9944317894203999,100,0.3673469387755102,6,0.7338176583814486,2,3929,0.9921717171717171,18,0.45,none
0.9945,0.6206896551724138,0.0,22,0.55,0,0.0,0.6708203932499369,0.6689647316224497,NBinomial,200,40,20,1,0.994475138121547,100,1.0,7,1.5146466206204656,2,3960,1.0,18,0.45,none
0.99475,0.6440677966101694,0.0,21,0.525,0,0.0,0.689202437604511,0.6873822431178523,Poisson,200,40,20,1,0.9947249434815373,100,1.0,7,0.5446290809245792,2,3960,1.0,19,0.475,none
0.98675,0.43010752688172044,0.6226415094339622,20,0.5,33,0.008333333333333333,0.4343722427630694,0.4278355379797842,Binomial,200,40,20,1,0.994932860400304,100,0.37735849056603776,7,0.12340847697818033,2,3927,0.9916666666666667,20,0.5,none
0.99525,0.6885245901639345,0.0,19,0.475,0,0.0,0.724568837309472,0.7228368340889648,NBinomial,200,40,20,1,0.9952249308871576,100,1.0,8,4.115418105117276,2,3960,1.0,21,0.525,none
0.99525,0.6885245901639345,0.0,19,0.475,0,0.0,0.724568837309472,0.7228368340889648,Poisson,200,40,20,1,0.9952249308871576,100,1.0,8,0.35454453832669447,2,3960,1.0,21,0.525,none
0.995,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053278933842966,Binomial,200,40,20,1,0.9949748743718593,100,1.0,8,0.13891312388039284,2,3960,1.0,20,0.5,none
0.9959595959595959,0.7499999999999999,0.0,16,0.4,0,0.0,0.7745966692414834,0.7730206825239259,NBinomial,200,40,20,1,0.9959349593495935,100,1.0,9,1.5549233334391541,2,3920,1.0,24,0.6,none
0.9949494949494949,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053098106038297,Poisson,200,40,20,1,0.9949238578680203,100,1.0,9,0.6203375159171098,2,3920,1.0,20,0.5,none
0.9949494949494949,0.7222222222222223,0.1875,14,0.35,6,0.001530612244897959,0.7267220926874317,0.7242721396539984,Binomial,200,40,20,1,0.9964358452138493,100,0.8125,9,1.198033876318164,2,3914,0.9984693877551021,26,0.65,none
0.9947236180904523,0.6440677966101694,0.0,21,0.525,0,0.0,0.689202437604511,0.6873730403072829,NBinomial,200,40,20,1,0.9946983085079525,100,1.0,10,0.4238318092582164,2,3940,1.0,19,0.475,none
0.9952261306532664,0.6885245901639345,0.0,19,0.475,0,0.0,0.724568837309472,0.7228280738526854,Poisson,200,40,20,1,0.9952008082849204,100,1.0,10,0.3980349735457784,2,3940,1.0,21,0.525,none
0.9947236180904523,0.6440677966101694,0.0,21,0.525,0,0.0,0.689202437604511,0.6873730403072829,Binomial,200,40,20,1,0.9946983085079525,100,1.0,10,0.42827618701052134,2,3940,1.0,19,0.475,none
0.9952261306532664,0.6885245901639345,0.0,19,0.475,0,0.0,0.724568837309472,0.7228280738526854,NBinomial,200,40,20,1,0.9952008082849204,100,1.0,1,1.5514871038845517,4,3940,1.0,21,0.525,none
0.9962311557788944,0.7692307692307693,0.0,15,0.375,0,0.0,0.7905694150420949,0.7890688073967782,Poisson,200,40,20,1,0.9962073324905183,100,1.0,1,0.13114758998143342,4,3940,1.0,25,0.625,none
0.992462311557789,0.5945945945945946,0.35294117647058826,18,0.45,12,0.003045685279187817,0.5965587590013045,0.5928040475631353,Binomial,200,40,20,1,0.9954384186517993,100,0.6470588235294118,1,0.8625360590545023,4,3928,0.9969543147208122,22,0.55,none
0.9962311557788944,0.7692307692307693,0.0,15,0.375,0,0.0,0.7905694150420949,0.7890688073967782,NBinomial,200,40,20,1,0.9962073324905183,100,1.0,2,2.0445971306595916,4,3940,1.0,25,0.625,none
0.9949748743718593,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053188977155989,Poisson,200,40,20,1,0.9949494949494949,100,1.0,2,4.030889536839819,4,3940,1.0,20,0.5,none
0.9816582914572864,0.31775700934579443,0.746268656716418,23,0.575,50,0.012690355329949238,0.3283836489466587,0.3196754425917342,Binomial,200,40,20,1,0.9941221569128545,100,0.2537313432835821,2,2.121533795595446,4,3890,0.9873096446700508,17,0.425,none
0.9949748743718593,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053188977155989,NBinomial,200,40,20,1,0.9949494949494949,100,1.0,3,1.171597919068494,4,3940,1.0,20,0.5,none
0.9957286432160805,0.7301587301587301,0.0,17,0.425,0,0.0,0.758287544405155,0.7566569197547773,Poisson,200,40,20,1,0.9957038160222391,100,1.0,3,2.229936733196823,4,3940,1.0,23,0.575,none
0.9793969849246231,0.2807017543859649,0.7837837837837838,24,0.6,58,0.014720812182741117,0.2940858488375231,0.2844930602653038,Binomial,200,40,20,1,0.9938556067588326,100,0.21621621621621623,3,0.31738906539770173,4,3882,0.9852791878172589,16,0.4,none
0.99625,0.7692307692307693,0.0,15,0.375,0,0.0,0.7905694150420949,0.7890763647670371,NBinomial,200,40,20,1,0.9962264150943396,100,1.0,4,1.1816187186011016,4,3960,1.0,25,0.625,none
0.99575,0.7301587301587301,0.0,17,0.425,0,0.0,0.758287544405155,0.7566651288210321,Poisson,200,40,20,1,0.9957254211717375,100,1.0,4,0.451877810276584,4,3960,1.0,23,0.575,none
0.995,0.6666666666666666,0.0,20,0.5,0,0.0,0.7071067811865476,0.7053278933842966,Binomial,200,40,20,1,0.9949748743718593,100,1.0,4,0.7371052208325305,4,3960,1.0,20,0.5,none
0.9962311557788944,0.7692307692307693,0.0,15,0.375,0,0.0,0.7905694150420949,0.7890688073967782,NBinomial,200,40,20,1,0.9962073324905183,100,1.0,5,0.5257418829985392,4,3940,1.0,25,0.625,none
0.9962311557788944,0.7692307692307693,0.0,15,0.375,0,0.0,0.7905694150420949,0.7890688073967782,Poisson,200,40,20,1,0.9962073324905183,100,1.0,5,0.21955723641863414,4,3940,1.0,25,0.625,none
0.9944723618090452,0.6333333333333334,0.05,21,0.525,1,0.0002538071065989848,0.6717514421272202,0.6696949229325014,Binomial,200,40,20,1,0.9946969696969697,100,0.95,5,1.3180338201857618,4,3939,0.999746192893401,19,0.475,none
0.996,0.7499999999999999,0.0,16,0.4,0,0.0,0.7745966692414834,0.7730365535202529,NBinomial,200,40,20,1,0.9959758551307847,100,1.0,6,1.4493516775930353,4,3960,1.0,24,0.6,none
0.996,0.7575757575757575,0.038461538461538464,15,0.375,1,0.0002525252525252525,0.7752170911825529,0.7735377139077939,Poisson,200,40,20,1,0.9962254655259185,100,0.9615384615384616,6,0.24301734764260868,4,3959,0.9997474747474747,25,0.625,none
0.99475,0.6666666666666667,0.08695652173913043,19,0.475,2,0.000505050505050505,0.6923494970655764,0.6902035452618726,Binomial,200,40,20,1,0.9952225295448831,100,0.9130434782608695,6,1.216855711979605,4,3958,0.9994949494949495,21,0.525,none
0.9945,0.6206896551724138,0.0,22,0.55,0,0.0,0.6708203932499369,0.6689647316224497,NBinomial,200,40,20,1,0.994475138121547,100,1.0,7,2.231353993031668,4,3960,1.0,18,0.45,none
0.9945,0.6206896551724138,0.0,22,0.55,0,0.0,0.6708203932499369,0.6689647316224497,Poisson,200,40,20,1,0.994475138121547,100,1.0,7,2.0105785836663337,4,3960,1.0,18,0.45,none
0.986,0.3913043478260869,0.6538461538461539,22,0.55,34,0.008585858585858586,0.39467610868816316,0.3877337336495093,Binomial,200,40,20,1,0.9944275582573455,100,0.34615384615384615,7,16.44757520113674,4,3926,0.9914141414141414,18,0.45,none
0.99475,0.6440677966101694,0.0,21,0.525,0,0.0,0.689202437604511,0.6873822431178523,NBinomial,200,40,20,1,0.9947249434815373,100,1.0,8,1.8465909215692022,4,3960,1.0,19,0.475,none
0.994,0.5862068965517241,0.05555555555555555,23,0.575,1,0.0002525252525252525,0.6335525936249404,0.6314246232261281,Poisson,200,40,20,1,0.9942240080361627,100,0.9444444444444444,8,0.6343139712683952,4,3959,0.9997474747474747,17,0.425,none
0.98575,0.3132530120481927,0.6976744186046512,27,0.675,30,0.007575757575757576,0.31345783441076785,0.3062671572507526,Binomial,200,40,20,1,0.9931766489764974,100,0.3023255813953488,8,10.76222787921322,4,3930,0.9924242424242424,13,0.325,none
0.9954545454545455,0.7096774193548387,0.0,18,0.45,0,0.0,0.7416198487095663,0.739922991614366,NBinomial,200,40,20,1,0.9954291518537328,100,1.0,9,1.7488238498206214,4,3920,1.0,22,0.55,none
0.9949494949494949,0.6774193548387099,0.045454545454545456,19,0.475,1,0.00025510204081632655,0.7079098555864043,0.7059469358769717,Poisson,200,40,20,1,0.9951752158456069,100,0.9545454545454546,9,0.4556369752744671,4,3919,0.9997448979591836,21,0.525,none
0.9949494949494949,0.6874999999999999,0.08333333333333333,18,0.45,2,0.0005102040816326531,0.710046946804693,0.7079449618012484,Binomial,200,40,20,1,0.9954268292682927,100,0.9166666666666666,9,0.3247055123304159,4,3918,0.9994897959183674,22,0.55,none
0.99725,0.8405797101449275,0.0,11,0.275,0,0.0,0.85146931829632,0.850289180073869,NBinomial,200,40,20,1,0.997229916897507,100,1.0,10,2.697398572157289,4,3960,1.0,29,0.725,none
0.997,0.8235294117647058,0.0,12,0.3,0,0.0,0.8366600265340756,0.8353952336317357,Poisson,200,40,20,1,0.9969788519637462,100,1.0,10,0.17001437333861766,4,3960,1.0,28,0.7,none
0.99275,0.6329113924050633,0.358974358974359,15,0.375,14,0.0035353535353535356,0.6329621044272916,0.6293022603849855,Binomial,200,40,20,1,0.9962130775056803,100,0.6410256410256411,10,1.3682675252872307,4,3946,0.9964646464646465,25,0.625,none
0.9974937343358395,0.6666666666666666,0.0,40,0.5,0,0.0,0.7071067811865476,0.7062178973893006,NBinomial,400,80,40,1,0.9974874371859297,200,1.0,1,1.0766432365880854,1,15880,1.0,40,0.5,none
0.9971804511278195,0.6086956521739131,0.0,45,0.5625,0,0.0,0.6614378277661477,0.6605026391042933,Poisson,400,80,40,1,0.9971742543171115,200,1.0,1,0.4045431719663973,1,15880,1.0,35,0.4375,none
0.9897869674185463,0.3122362869198312,0.7643312101910829,43,0.5375,120,0.007556675062972292,0.33014665723981546,0.32554268685877324,Binomial,400,80,40,1,0.9972789976586725,200,0.2356687898089172,1,0.7938157400542125,1,15760,0.9924433249370277,37,0.4625,none
0.9979375,0.7401574803149606,0.0,33,0.4125,0,0.0,0.7664854858377946,0.7656923085284062,NBinomial,400,80,40,1,0.9979314235566978,200,1.0,2,1.240349286768032,1,15920,1.0,47,0.5875,none
0.9978125,0.72,0.0,35,0.4375,0,0.0,0.75,0.7491769222259778,Poisson,400,80,40,1,0.9978063303039799,200,1.0,2,0.3335060495937584,1,15920,1.0,45,0.5625,none
0.9951875,0.5497076023391813,0.4835164835164835,33,0.4125,44,0.002763819095477387,0.5508484963527321,0.548446608241021,Binomial,400,80,40,1,0.9979257024325854,200,0.5164835164835165,2,0.11889854755912943,1,15876,0.9972361809045226,47,0.5875,none
0.9979375,0.7401574803149606,0.0,33,0.4125,0,0.0,0.7664854858377946,0.7656923085284062,NBinomial,400,80,40,1,0.9979314235566978,200,1.0,3,0.4530377148000101,1,15920,1.0,47,0.5875,none
0.997375,0.6440677966101694,0.0,42,0.525,0,0.0,0.689202437604511,0.6882951086721285,Poisson,400,80,40,1,0.9973687507831099,200,1.0,3,0.711610290371567,1,15920,1.0,38,0.475,none
0.994125,0.4659090909090909,0.5729166666666666,39,0.4875,55,0.003454773869346734,0.46784635120232937,0.4649262785967529,Binomial,400,80,40,1,0.997547786720322,200,0.4270833333333333,3,4.526978959090665,1,15865,0.9965452261306532,41,0.5125,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,NBinomial,400,80,40,1,0.9979939819458375,200,1.0,4,2.7636490901116315,1,15920,1.0,48,0.6,none
0.9981875,0.7786259541984732,0.0,29,0.3625,0,0.0,0.7984359711335656,0.7977097444660408,Poisson,400,80,40,1,0.9981817041820804,200,1.0,4,0.1482566319165749,1,15920,1.0,51,0.6375,none
0.9936875,0.44198895027624313,0.6039603960396039,40,0.5,61,0.0038316582914572866,0.4449941594899848,0.44187556256842775,Binomial,400,80,40,1,0.9974841184980188,200,0.39603960396039606,4,3.376177588304317,1,15859,0.9961683417085427,40,0.5,none
0.9976875,0.6991869918699186,0.0,37,0.4625,0,0.0,0.733143914930759,0.7322934396604658,NBinomial,400,80,40,1,0.9976812684088487,200,1.0,5,3.179807573021068,1,15920,1.0,43,0.5375,none
0.99725,0.6206896551724138,0.0,44,0.55,0,0.0,0.6708203932499369,0.6698952973010249,Poisson,400,80,40,1,0.9972437985467302,200,1.0,5,0.5592471481482939,1,15920,1.0,36,0.45,none
0.99725,0.6206896551724138,0.0,44,0.55,0,0.0,0.6708203932499369,0.6698952973010249,Binomial,400,80,40,1,0.9972437985467302,200,1.0,5,0.6920755970595874,1,15920,1.0,36,0.45,none
0.997875,0.7301587301587301,0.0,34,0.425,0,0.0,0.758287544405155,0.7574791099302307,NBinomial,400,80,40,1,0.9978688730099035,200,1.0,6,0.5070810517720016,1,15920,1.0,46,0.575,none
0.9978125,0.72,0.0,35,0.4375,0,0.0,0.75,0.7491769222259778,Poisson,400,80,40,1,0.9978063303039799,200,1.0,6,0.15531923709140666,1,15920,1.0,45,0.5625,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,Binomial,400,80,40,1,0.9979939819458375,200,1.0,6,0.17811350628066572,1,15920,1.0,48,0.6,none
0.99725,0.6206896551724138,0.0,44,0.55,0,0.0,0.6708203932499369,0.6698952973010249,NBinomial,400,80,40,1,0.9972437985467302,200,1.0,7,3.4180237300643252,1,15920,1.0,36,0.45,none
0.997125,0.5964912280701754,0.0,46,0.575,0,0.0,0.6519202405202649,0.6509804321070994,Poisson,400,80,40,1,0.9971188776149317,200,1.0,7,0.6671675502361617,1,15920,1.0,34,0.425,none
0.9859375,0.25742574257425743,0.8251121076233184,41,0.5125,184,0.011557788944723618,0.2919894647647964,0.28635587964270803,Binomial,400,80,40,1,0.9974012803448057,200,0.17488789237668162,7,2.33355064230257,1,15736,0.9884422110552764,39,0.4875,none
0.99775,0.7096774193548387,0.0,36,0.45,0,0.0,0.7416198487095663,0.7407827532351162,NBinomial,400,80,40,1,0.997743795437453,200,1.0,8,0.7556675591747953,1,15920,1.0,44,0.55,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,Poisson,400,80,40,1,0.9979939819458375,200,1.0,8,0.10998077084303158,1,15920,1.0,48,0.6,none
0.9974375,0.6554621848739496,0.0,41,0.5125,0,0.0,0.698212002188447,0.6973146555458627,Binomial,400,80,40,1,0.9974312386441953,200,1.0,8,0.3208241460579027,1,15920,1.0,39,0.4875,none
0.997375,0.6440677966101694,0.0,42,0.525,0,0.0,0.689202437604511,0.6882951086721285,NBinomial,400,80,40,1,0.9973687507831099,200,1.0,9,0.8501254209398326,1,15920,1.0,38,0.475,none
0.997625,0.6885245901639345,0.0,38,0.475,0,0.0,0.724568837309472,0.7237056330710465,Poisson,400,80,40,1,0.9976187492166938,200,1.0,9,0.19041245022132403,1,15920,1.0,42,0.525,none
0.9976875,0.6991869918699186,0.0,37,0.4625,0,0.0,0.733143914930759,0.7322934396604658,Binomial,400,80,40,1,0.9976812684088487,200,1.0,9,0.11570226032704653,1,15920,1.0,43,0.5375,none
0.9976875,0.7040000000000001,0.022222222222222223,36,0.45,1,6.28140703517588e-05,0.7333333333333334,0.7324448859953585,NBinomial,400,80,40,1,0.9977436540269508,200,0.9777777777777777,10,1.7697606811176314,1,15919,0.9999371859296482,44,0.55,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,Poisson,400,80,40,1,0.9979939819458375,200,1.0,10,0.1390623862742482,1,15920,1.0,48,0.6,none
0.991625,0.3679245283018868,0.7045454545454546,41,0.5125,93,0.005841708542713568,0.37951823527874246,0.3755843646011306,Binomial,400,80,40,1,0.9974161835139904,200,0.29545454545454547,10,73.44517240418104,1,15827,0.9941582914572864,39,0.4875,none
0.998178391959799,0.7751937984496124,0.0,29,0.3670886075949367,0,0.0,0.79555728417573,0.7948300721203597,NBinomial,400,80,40,1,0.9981726528040328,200,1.0,1,0.889203567836233,2,15841,1.0,50,0.6329113924050633,none
0.9978643216080402,0.7258064516129034,0.0,34,0.43037974683544306,0,0.0,0.7547319081399414,0.753923258083367,Poisson,400,80,40,1,0.9978582677165354,200,1.0,1,0.1100057623488673,2,15841,1.0,45,0.569620253164557,none
0.995854271356784,0.5822784810126582,0.4177215189873418,33,0.4177215189873418,33,0.0020832018180670414,0.5822784810126582,0.5801952791945912,Binomial,400,80,40,1,0.9979167981819329,200,0.5822784810126582,1,0.18407511159137888,2,15808,0.9979167981819329,46,0.5822784810126582,none
0.998125,0.7692307692307693,0.0,30,0.375,0,0.0,0.7905694150420949,0.7898255829046424,NBinomial,400,80,40,1,0.9981191222570532,200,1.0,2,1.0715858543614332,2,15920,1.0,50,0.625,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,Poisson,400,80,40,1,0.9979939819458375,200,1.0,2,0.3915019312919738,2,15920,1.0,48,0.6,none
0.99425,0.5157894736842105,0.5545454545454546,31,0.3875,61,0.0038316582914572866,0.5223417550712456,0.5195638755704567,Binomial,400,80,40,1,0.9980490874764002,200,0.44545454545454544,2,0.344331736377507,2,15859,0.9961683417085427,49,0.6125,none
0.9980527638190955,0.7596899224806202,0.0,31,0.3875,0,0.0,0.7826237921249264,0.7818590893260219,NBinomial,400,80,40,1,0.998046751937496,200,1.0,3,1.7382290778057308,2,15840,1.0,49,0.6125,none
0.9978015075376885,0.72,0.0,35,0.4375,0,0.0,0.75,0.7491727721425046,Poisson,400,80,40,1,0.9977952755905511,200,1.0,3,0.14841153954898423,2,15840,1.0,45,0.5625,none
0.9974246231155779,0.7172413793103448,0.2,28,0.35,13,0.0008207070707070707,0.7211102550927979,0.7198590006702614,Binomial,400,80,40,1,0.9982339955849889,200,0.8,3,0.22262571416511032,2,15827,0.999179292929293,52,0.65,none
0.9985,0.8235294117647058,0.0,24,0.3,0,0.0,0.8366600265340756,0.8360300904227809,NBinomial,400,80,40,1,0.9984947315604616,200,1.0,4,1.300910874345249,2,15920,1.0,56,0.7,none
0.9981875,0.7786259541984732,0.0,29,0.3625,0,0.0,0.7984359711335656,0.7977097444660408,Poisson,400,80,40,1,0.9981817041820804,200,1.0,4,0.14817402566473473,2,15920,1.0,51,0.6375,none
0.9975625,0.7483870967741936,0.22666666666666666,22,0.275,17,0.0010678391959798995,0.7487767802667673,0.7475565372310837,Binomial,400,80,40,1,0.9986185243328101,200,0.7733333333333333,4,0.14042777046361818,2,15903,0.9989321608040201,58,0.725,none
0.9981829573934837,0.7751937984496124,0.0,29,0.3670886075949367,0,0.0,0.79555728417573,0.7948319012690497,NBinomial,400,80,40,1,0.9981772470144563,200,1.0,5,1.0908549650456587,2,15881,1.0,50,0.6329113924050633,none
0.9978070175438597,0.7154471544715447,0.0,35,0.4430379746835443,0,0.0,0.7462988847080342,0.7454778606821213,Poisson,400,80,40,1,0.9978009550138226,200,1.0,5,0.16810748283990135,2,15881,1.0,44,0.5569620253164557,none
0.9979949874686717,0.7681159420289855,0.1016949152542373,26,0.3291139240506329,6,0.0003778099615893206,0.7763120334700786,0.775386758362092,Binomial,400,80,40,1,0.9983648827117791,200,0.8983050847457628,5,0.08964791542125441,2,15875,0.9996221900384107,53,0.6708860759493671,none
0.998375,0.8059701492537313,0.0,26,0.325,0,0.0,0.8215838362577492,0.8209137655749675,NBinomial,400,80,40,1,0.9983694970525524,200,1.0,6,0.8395773500593969,2,15920,1.0,54,0.675,none
0.998375,0.8059701492537313,0.0,26,0.325,0,0.0,0.8215838362577492,0.8209137655749675,Poisson,400,80,40,1,0.9983694970525524,200,1.0,6,0.06066918806803882,2,15920,1.0,54,0.675,none
0.9880625,0.3436426116838488,0.7630331753554502,30,0.375,161,0.010113065326633166,0.3848431698794245,0.3801834875418477,Binomial,400,80,40,1,0.99809994299829,200,0.23696682464454977,6,0.3718332335092972,2,15759,0.9898869346733669,50,0.625,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,NBinomial,400,80,40,1,0.9979939819458375,200,1.0,7,1.8912243542634295,2,15920,1.0,48,0.6,none
0.9980625,0.763358778625954,0.0196078431372549,30,0.375,1,6.28140703517588e-05,0.7827803638564368,0.7819897770906139,Poisson,400,80,40,1,0.9981190043262901,200,0.9803921568627451,7,0.0541553492647241,2,15919,0.9999371859296482,50,0.625,none
0.9981875,0.781954887218045,0.018867924528301886,28,0.35,1,6.28140703517588e-05,0.7985836518841365,0.7978302137395655,Binomial,400,80,40,1,0.998244183859033,200,0.9811320754716981,7,0.14900359931007953,2,15919,0.9999371859296482,52,0.65,none
0.9975625,0.6776859504132231,0.0,39,0.4875,0,0.0,0.7158910531638176,0.7150157843733251,NBinomial,400,80,40,1,0.997556237859515,200,1.0,8,1.014793326875539,2,15920,1.0,41,0.5125,none
0.997375,0.6440677966101694,0.0,42,0.525,0,0.0,0.689202437604511,0.6882951086721285,Poisson,400,80,40,1,0.9973687507831099,200,1.0,8,0.37571351594817637,2,15920,1.0,38,0.475,none
0.987875,0.2867647058823529,0.796875,41,0.5125,153,0.009610552763819096,0.3146798968793526,0.30956716343598517,Binomial,400,80,40,1,0.9974063765182186,200,0.203125,8,3.6622720948291954,2,15767,0.9903894472361809,39,0.4875,none
0.9981829573934837,0.7786259541984732,0.0,29,0.3625,0,0.0,0.7984359711335656,0.7977079176810159,NBinomial,400,80,40,1,0.9981771324407568,200,1.0,9,0.9423526068809368,2,15880,1.0,51,0.6375,none
0.9981203007518797,0.7692307692307693,0.0,30,0.375,0,0.0,0.7905694150420949,0.7898237119221727,Poisson,400,80,40,1,0.9981143934632307,200,1.0,9,0.1409170921305804,2,15880,1.0,50,0.625,none
0.9977443609022556,0.7391304347826088,0.1206896551724138,29,0.3625,7,0.00044080604534005037,0.748705779881247,0.747670351013893,Binomial,400,80,40,1,0.998176330021381,200,0.8793103448275862,9,0.45049491734284314,2,15873,0.99955919395466,51,0.6375,none
0.9978125,0.72,0.0,35,0.4375,0,0.0,0.75,0.7491769222259778,NBinomial,400,80,40,1,0.9978063303039799,200,1.0,10,2.7147179121299527,2,15920,1.0,45,0.5625,none
0.9974375,0.6611570247933884,0.024390243902439025,40,0.5,1,6.28140703517588e-05,0.6984302957695782,0.6974887397753763,Poisson,400,80,40,1,0.9974935772918103,200,0.975609756097561,10,3.367679043906846,2,15919,0.9999371859296482,40,0.5,none
0.9943125,0.43478260869565216,0.5679012345679012,45,0.5625,46,0.0028894472361809045,0.4347909956249591,0.43193300582310334,Binomial,400,80,40,1,0.9971731892706829,200,0.43209876543209874,10,1.9635104651217496,2,15874,0.9971105527638191,35,0.4375,none
0.9983125,0.7969924812030075,0.0,27,0.3375,0,0.0,0.8139410298049853,0.8132516926946166,NBinomial,400,80,40,1,0.9983068915783533,200,1.0,1,0.9441244378254638,4,15920,1.0,53,0.6625,none
0.9981875,0.7786259541984732,0.0,29,0.3625,0,0.0,0.7984359711335656,0.7977097444660408,Poisson,400,80,40,1,0.9981817041820804,200,1.0,1,0.10380703121390338,4,15920,1.0,51,0.6375,none
0.998125,0.7692307692307693,0.0,30,0.375,0,0.0,0.7905694150420949,0.7898255829046424,Binomial,400,80,40,1,0.9981191222570532,200,1.0,1,0.30622366278396446,4,15920,1.0,50,0.625,none
0.99825,0.787878787878788,0.0,28,0.35,0,0.0,0.806225774829855,0.805517716174499,NBinomial,400,80,40,1,0.9982442939553549,200,1.0,2,0.6394693060026533,4,15920,1.0,52,0.65,none
0.998,0.7499999999999999,0.0,32,0.4,0,0.0,0.7745966692414834,0.7738193517659677,Poisson,400,80,40,1,0.9979939819458375,200,1.0,2,0.3605969572064043,4,15920,1.0,48,0.6,none
0.9915,0.39285714285714285,0.6944444444444444,36,0.45,100,0.00628140703517588,0.40994579587496144,0.4060809766671249,Binomial,400,80,40,1,0.9977295660948536,200,0.3055555555555556,2,0.7239465980141588,4,15820,0.9937185929648241,44,0.55,none
