ACC	F1	FDR	FN	FNR	FP	FPR	G	MCC	MODEL	NPV	NSAMPLES	PPV	REP	RSS	TN	TNR	TP	TPR	TRANS
0.997427217332	0.283018867925	0.732142857143	35	0.7	41	0.00139030179722	0.283473354757	0.282188351354	Binomial	0.99881291548	430	0.267857142857	1	0.294913977283	29449	0.998609698203	15	0.3	none
0.997958705619	0.419047619048	0.6	28	0.56	33	0.0011061576107	0.419523539268	0.418503931392	Binomial	0.999061284699	430	0.4	10	0.00913680605569	29800	0.998893842389	22	0.44	none
0.997233893557	0.357723577236	0.698630136986	28	0.56	51	0.00178884601894	0.364146590985	0.362812507693	Binomial	0.999017095517	430	0.301369863014	100	0.118916528242	28459	0.998211153981	22	0.44	none
0.997721730202	0.393162393162	0.65671641791	27	0.54	44	0.00141415439995	0.397379475767	0.396266102731	Binomial	0.999131749043	430	0.34328358209	11	0.0770347681159	31070	0.9985858456	23	0.46	none
0.997654875904	0.357142857143	0.677419354839	30	0.6	42	0.00137022054026	0.359210604054	0.358050203365	Binomial	0.999020887728	430	0.322580645161	12	0.167909323227	30610	0.99862977946	20	0.4	none
0.9972899729	0.28813559322	0.75	33	0.66	51	0.00164803205584	0.291547594742	0.290218835298	Binomial	0.998933005691	430	0.25	13	0.209738032985	30895	0.998351967944	17	0.34	none
0.997918467992	0.403669724771	0.627118644068	28	0.56	37	0.00118677230009	0.405052831875	0.404018638535	Binomial	0.99910164271	430	0.372881355932	14	0.0328663328372	31140	0.9988132277	22	0.44	none
0.99790550114	0.413793103448	0.636363636364	26	0.52	42	0.00129565646594	0.417786374294	0.416761516072	Binomial	0.999197530864	430	0.363636363636	15	0.122256700904	32374	0.998704343534	24	0.48	none
0.997917067231	0.368932038835	0.641509433962	31	0.62	34	0.00109128257799	0.369088627696	0.36804640031	Binomial	0.999004911245	430	0.358490566038	16	0.0688409940878	31122	0.998908717422	19	0.38	none
0.997484789776	0.339285714286	0.693548387097	31	0.62	43	0.00146402914439	0.341250073851	0.340004801211	Binomial	0.998944105726	430	0.306451612903	17	0.0336446097516	29328	0.998535970856	19	0.38	none
0.997862068966	0.354166666667	0.630434782609	33	0.66	29	0.00100172711572	0.354474503897	0.353405717125	Binomial	0.998860261104	430	0.369565217391	18	0.108883741456	28921	0.998998272884	17	0.34	none
0.997533028208	0.309090909091	0.716666666667	33	0.66	43	0.00139805572715	0.31037611592	0.309150132448	Binomial	0.998926724558	430	0.283333333333	19	0.0142869771464	30714	0.998601944273	17	0.34	none
0.997682691994	0.382608695652	0.661538461538	28	0.56	43	0.00140573408742	0.385905528495	0.384766969252	Binomial	0.99908418918	430	0.338461538462	2	0.0155462495845	30546	0.998594265913	22	0.44	none
0.997441265411	0.330434782609	0.707692307692	31	0.62	46	0.00153113870119	0.333282047337	0.332022046916	Binomial	0.998967630212	430	0.292307692308	20	0.018338670583	29997	0.998468861299	19	0.38	none
0.998085658663	0.438095238095	0.581818181818	27	0.54	32	0.00103997400065	0.438592791053	0.437636773293	Binomial	0.999122379327	430	0.418181818182	21	0.0239784361725	30738	0.998960025999	23	0.46	none
0.996686805691	0.190476190476	0.842105263158	38	0.76	64	0.00208224882874	0.194665705357	0.193058451195	Binomial	0.99876261804	430	0.157894736842	22	0.0486057078521	30672	0.997917751171	12	0.24	none
0.998082010582	0.43137254902	0.576923076923	28	0.56	30	0.00099370652534	0.431455497304	0.430495347659	Binomial	0.999072479131	430	0.423076923077	23	0.0400758382728	30160	0.999006293475	22	0.44	none
0.997861611132	0.42735042735	0.626865671642	25	0.5	42	0.00134262515184	0.431934212791	0.43089145981	Binomial	0.999200383816	430	0.373134328358	24	0.0300314738876	31240	0.998657374848	25	0.5	none
0.99731262085	0.305084745763	0.735294117647	32	0.64	50	0.00164133539047	0.308697453257	0.3073808459	Binomial	0.99894892429	430	0.264705882353	25	0.0273552666071	30413	0.99835866461	18	0.36	none
0.99794911235	0.418181818182	0.616666666667	27	0.54	37	0.00118757221723	0.419920627421	0.418903759482	Binomial	0.999133115007	430	0.383333333333	26	0.0298415120137	31119	0.998812427783	23	0.46	none
0.996975088968	0.247787610619	0.777777777778	36	0.72	49	0.00174688057041	0.249443825785	0.247945043612	Binomial	0.998715982452	430	0.222222222222	27	0.0254253107957	28001	0.99825311943	14	0.28	none
0.997612225406	0.396551724138	0.651515151515	27	0.54	43	0.0014692817604	0.400378608698	0.399208903642	Binomial	0.999076923077	430	0.348484848485	28	0.0317686591639	29223	0.99853071824	23	0.46	none
0.997467426439	0.309090909091	0.716666666667	33	0.66	43	0.00143529490303	0.31037611592	0.309117471319	Binomial	0.998898126816	430	0.283333333333	29	0.0212749075808	29916	0.998564705097	17	0.34	none
0.997663551402	0.0	1.0	0	0.0	65	0.00233644859813	0.0	0.0	Binomial	1.0	430	0.0	3	nan	27755	0.997663551402	0	0.0	none
0.997446093169	0.233009708738	0.77358490566	38	0.76	41	0.00132759123142	0.233108606966	0.231830396743	Binomial	0.998769430052	430	0.22641509434	30	0.00167285250037	30842	0.998672408769	12	0.24	none
0.99804964539	0.444444444444	0.551020408163	28	0.56	27	0.000959147424512	0.444467119603	0.44349035719	Binomial	0.99900536393	430	0.448979591837	31	0.161223158065	28123	0.999040852575	22	0.44	none
0.996853388658	0.247933884298	0.788732394366	35	0.7	56	0.00193972982335	0.251754407489	0.250217642928	Binomial	0.99878678637	430	0.211267605634	32	0.0442882820322	28814	0.998060270177	15	0.3	none
0.998058380228	0.40404040404	0.591836734694	30	0.6	29	0.000955928404259	0.404061017821	0.403088740849	Binomial	0.999011141143	430	0.408163265306	33	0.0110202580355	30308	0.999044071596	20	0.4	none
0.997311827957	0.365079365079	0.697368421053	27	0.54	53	0.00178391114103	0.373109268601	0.371825058138	Binomial	0.999090419081	430	0.302631578947	34	0.0469820779931	29657	0.998216088859	23	0.46	none
0.997252747253	0.333333333333	0.723684210526	29	0.58	55	0.00180174277665	0.340664984375	0.339348125781	Binomial	0.999049180328	430	0.276315789474	35	0.0418299902693	30471	0.998198257223	21	0.42	none
0.997657553587	0.365217391304	0.676923076923	29	0.58	44	0.00141415439995	0.368364368109	0.367212599569	Binomial	0.999067494132	430	0.323076923077	36	0.193573981201	31070	0.9985858456	21	0.42	none
0.997870830376	0.442477876106	0.603174603175	25	0.5	38	0.0012864348827	0.445435403187	0.444387153204	Binomial	0.999153288627	430	0.396825396825	37	0.0129185914454	29501	0.998713565117	25	0.5	none
0.997840755735	0.457627118644	0.602941176471	23	0.46	41	0.00138560324434	0.463046179885	0.461998576295	Binomial	0.999222237251	430	0.397058823529	38	0.0478904094932	29549	0.998614396756	27	0.54	none
0.997469197469	0.344827586207	0.69696969697	30	0.6	46	0.00153435623749	0.348155311911	0.34691241027	Binomial	0.998998798558	430	0.30303030303	39	0.216194330155	29934	0.998465643763	20	0.4	none
0.99741024894	0.259259259259	0.758620689655	36	0.72	44	0.00142667228689	0.259973473448	0.258682394115	Binomial	0.99883241981	430	0.241379310345	4	0.207499004464	30797	0.998573327713	14	0.28	none
0.997352681635	0.295652173913	0.738461538462	33	0.66	48	0.00157134906865	0.298199726564	0.29689446572	Binomial	0.998919166776	430	0.261538461538	40	0.16268621117	30499	0.998428650931	17	0.34	none
0.99858929747	0.494382022472	0.435897435897	28	0.56	17	0.000533768721153	0.498201895024	0.497511613155	Binomial	0.999121155053	430	0.564102564103	41	0.0397091333792	31832	0.999466231279	22	0.44	none
0.997648442093	0.389830508475	0.661764705882	27	0.54	45	0.00147212771526	0.394446745828	0.393300221409	Binomial	0.999116202946	430	0.338235294118	42	0.171539017088	30523	0.998527872285	23	0.46	none
0.998252783701	0.39175257732	0.595744680851	31	0.62	28	0.000830416987959	0.391940073578	0.391066167027	Binomial	0.999080691557	430	0.404255319149	43	0.00611447594676	33690	0.999169583012	19	0.38	none
0.997680178062	0.26	0.74	37	0.74	37	0.00116173192251	0.26	0.258838268077	Binomial	0.998838268077	430	0.26	44	0.0904177655673	31812	0.998838268077	13	0.26	none
