ACC	F1	FDR	FN	FNR	FP	FPR	G	MCC	MODEL	NPV	NSAMPLES	PPV	REP	RSS	TN	TNR	TP	TPR	TRANS
0.999647266314	0.0	1.0	4	1.0	10	0.000251978027516	0.0	-0.000159376945755	Binomial	0.999899193548	226	0.0	48	nan	39676	0.999748021972	0	0.0	none
0.999617620067	0.210526315789	0.866666666667	2	0.5	13	0.000331429736896	0.258198889747	0.258063928499	Binomial	0.999948996506	226	0.133333333333	49	0.553808385861	39211	0.999668570263	2	0.5	none
0.999797365755	0.0	1.0	4	1.0	4	0.000101327388793	0.0	-0.000101327388793	Binomial	0.999898672611	226	0.0	5	nan	39472	0.999898672611	0	0.0	none
0.999697176168	0.142857142857	0.9	3	0.75	9	0.000227140802059	0.158113883008	0.157982188405	Binomial	0.999924274932	226	0.1	50	0.30418882485	39614	0.999772859198	1	0.25	none
0.999442755826	0.0833333333333	0.95	3	0.75	19	0.000481305096768	0.111803398875	0.111610773441	Binomial	0.999923973644	226	0.05	51	0.513566995558	39457	0.999518694903	1	0.25	none
0.99952002021	0.173913043478	0.894736842105	2	0.5	17	0.000429499002046	0.229415733871	0.229262112027	Binomial	0.999949451549	226	0.105263157895	52	0.525450236691	39564	0.999570500998	2	0.5	none
0.999697336562	0.142857142857	0.9	3	0.75	9	0.000227020482292	0.158113883008	0.15798225817	Binomial	0.999924315051	226	0.1	53	0.493262980033	39635	0.999772979518	1	0.25	none
0.999368447644	0.137931034483	0.92	2	0.5	23	0.000581086885122	0.2	0.199820580442	Binomial	0.999949443883	226	0.08	54	0.722902049852	39558	0.999418913115	2	0.5	none
0.999284692418	0.0666666666667	0.961538461538	3	0.75	25	0.000638732754216	0.0980580675691	0.09783503563	Binomial	0.999923308963	226	0.0384615384615	55	0.540348862573	39115	0.999361267246	1	0.25	none
0.999572359319	0.105263157895	0.933333333333	3	0.75	14	0.000352210118494	0.129099444874	0.128935406153	Binomial	0.999924505511	226	0.0666666666667	56	0.553088816474	39735	0.999647789882	1	0.25	none
0.999497158948	0.0909090909091	0.944444444444	3	0.75	17	0.000427457882826	0.117851130198	0.117670337842	Binomial	0.999924539692	226	0.0555555555556	57	0.424515601347	39753	0.999572542117	1	0.25	none
0.999620262778	0.0	1.0	4	1.0	11	0.000278502164721	0.0	-0.000167958008451	Binomial	0.999898708534	226	0.0	58	nan	39486	0.999721497835	0	0.0	none
0.999343533808	0.0714285714286	0.958333333333	3	0.75	23	0.000580778748548	0.102062072616	0.101850692506	Binomial	0.999924207973	226	0.0416666666667	59	0.716347177587	39579	0.999419221251	1	0.25	none
0.999542857143	0.1	0.9375	3	0.75	15	0.000380991084809	0.125	0.12482852933	Binomial	0.999923778551	226	0.0625	6	0.588674191796	39356	0.999619008915	1	0.25	none
0.999414624214	0.0	1.0	4	1.0	19	0.000483620536055	0.0	-0.000221942693924	Binomial	0.999898146262	226	0.0	60	nan	39268	0.999516379464	0	0.0	none
0.999899749373	0.0	0.0	4	1.0	0	0.0	0.0	0.0	Binomial	0.999899749373	226	0.0	61	nan	39896	1.0	0	0.0	none
0.999617415257	0.0	1.0	4	1.0	11	0.000280590771114	0.0	-0.000169217709592	Binomial	0.99989794877	226	0.0	62	nan	39192	0.999719409229	0	0.0	none
0.999546725089	0.1	0.9375	3	0.75	15	0.000377767144332	0.125	0.124829980519	Binomial	0.999924423731	226	0.0625	63	0.476371533241	39692	0.999622232856	1	0.25	none
0.999287749288	0.0666666666667	0.961538461538	3	0.75	25	0.000636002849293	0.0980580675691	0.0978359891054	Binomial	0.999923636919	226	0.0384615384615	64	0.618755893604	39283	0.999363997151	1	0.25	none
0.999646705529	0.125	0.916666666667	3	0.75	11	0.00027761653585	0.144337567297	0.144191842429	Binomial	0.999924271109	226	0.0833333333333	65	0.294074265539	39612	0.999722383464	1	0.25	none
0.999420202173	0.08	0.952380952381	3	0.75	20	0.000504222866507	0.109108945118	0.108912226034	Binomial	0.99992433414	226	0.047619047619	66	0.507113509017	39645	0.999495777133	1	0.25	none
0.999368112425	0.0	1.0	4	1.0	21	0.000530839231547	0.0	-0.000231727029356	Binomial	0.999898844296	226	0.0	67	nan	39539	0.999469160768	0	0.0	none
0.999496893316	0.0	1.0	4	1.0	16	0.000402525849707	0.0	-0.000201293311808	Binomial	0.999899338148	226	0.0	68	nan	39733	0.99959747415	0	0.0	none
0.999547443053	0.1	0.9375	3	0.75	15	0.000377168720141	0.125	0.124830249887	Binomial	0.999924543488	226	0.0625	69	1.29732409284	39755	0.99962283128	1	0.25	none
0.999394031207	0.2	0.884615384615	1	0.25	23	0.000580778748548	0.294174202707	0.294028084229	Binomial	0.999974734715	226	0.115384615385	7	0.769570453279	39579	0.999419221251	3	0.75	none
0.999311716121	0.0	1.0	4	1.0	23	0.000586375688354	0.0	-0.000244594813859	Binomial	0.999897972197	226	0.0	70	nan	39201	0.999413624312	0	0.0	none
0.999720783836	0.153846153846	0.888888888889	3	0.75	8	0.000203086921202	0.166666666667	0.166541845243	Binomial	0.999923832737	226	0.111111111111	71	0.196570990836	39384	0.999796913079	1	0.25	none
0.999465811966	0.0	1.0	4	1.0	17	0.000432481937519	0.0	-0.000209819252802	Binomial	0.999898205879	226	0.0	72	nan	39291	0.999567518062	0	0.0	none
