MeanEst,MeanObs,VarEst,VarObs
24.95163562818559,24.95163562818559,147.75750978508785,123.74717760011102
30.866878445704057,30.86687844570406,140.6514304483916,145.57734731000195
6.70980795920589,6.70980795920589,23.79413779021357,19.921104358664444
18.319813205674443,18.319813205674436,168.23890960492474,138.62622758451195
22.381544519105546,22.381544519105542,97.94418478318805,93.70006091590476
132.28720218298042,132.28720218298042,1461.6772848137903,1671.6378598871881
6.626404908223155,6.626404908223159,21.647043264435414,19.774367707488064
82.10146536853628,82.10146536853627,2054.174903316406,2423.380212638371
1.9916402087653358,1.991640208765336,10.34595680765536,22.05968666963848
61.11289867060379,61.11289867060377,689.9951544263809,621.0535425670585
7.837607031550148,7.837607031550149,106.0949863286913,296.43633753095725
0.553888386214245,0.5538883862142451,1.1122106097887052,0.9856826516356424
144.51373337241955,144.5137333724195,2134.648980769159,2447.397514215997
644.754924429394,644.7549244293938,39549.79504570179,43855.79825486584
524.7819624831504,524.7819624831504,15598.298172007462,19154.70139173158
0.6092551033097725,0.6092551033097726,2.675242814955743,2.1858955176785715
0.019450574459767087,0.019450574459767087,0.02560562749764638,0.02232116596208168
291.70785885513175,291.7078588551318,82114.13156213993,81247.59522157544
0.9648075492982748,0.9648075492982748,2.4241041809423445,2.8994069612138325
2.713334775467584,2.713334775467584,12.437568703966466,10.193965602116808
353.5626125896909,353.5626125896909,17322.760376191814,22509.738202486664
9.029776377240811,9.029776377240811,41.56564153205302,51.5429594547913
166.81773144973488,166.81773144973488,5685.6457873373865,5160.642377614717
1.6651872817250535,1.6651872817250533,4.152683317638061,7.869626296788139
5.875845668114044,5.875845668114044,29.54977592161461,27.915934104148754
278.7150917319702,278.7150917319701,6828.080079084224,6430.443231342864
0.9262494647967702,0.9262494647967702,2.252370297556486,2.2556575473067038
191.82555994948808,191.82555994948805,9179.344781176937,7679.738467105349
114.27256843473127,114.2725684347313,1272.5797215326659,1140.2890640082574
364.5763550864846,364.5763550864845,6374.572751569204,6810.540001656687
0.395973865323415,0.39597386532341494,1.4093276206450625,1.5191153459963038
827.1340138520956,827.1340138520958,57560.6532008426,52350.17452410704
4.823347120903789,4.82334712090379,7.956192222661894,7.736486458340268
201.75704968836436,201.75704968836442,2893.1363348438495,3080.966046350045
6.857500439727565,6.857500439727567,135.12287681093292,484.1735270789586
83.56873918035649,83.56873918035649,1365.2982546479902,1327.8687400856431
37.57173554840077,37.57173554840076,558.4624781291207,649.4470840944402
53.72972732180687,53.729727321806884,412.3044494329074,304.24154944021035
17.918148571114113,17.918148571114113,73.10644808464369,73.22243832689578
47.27876406947284,47.27876406947285,453.069371367392,423.11147972484997
10.61082225132933,10.61082225132933,38.20030494107688,32.79321302380014
0.18555371493949646,0.18555371493949646,0.728886027668549,0.6223217662096319
959.5180733054951,959.5180733054949,229165.34499760155,240440.92060548306
33.30009092601058,33.30009092601059,790.3995204801865,898.3649431540175
1.360504117475807,1.3605041174758077,8.691985335490608,23.702298597896952
2.4144712775695383,2.4144712775695387,21.04086558106175,37.01102551214203
4.265301973212851,4.265301973212852,15.154455731928714,19.867846354057153
219.10161960540233,219.1016196054023,8030.067230488161,7494.056377254401
52.10301190209937,52.10301190209937,485.30184338277877,460.763965492778
1.6651975360213036,1.665197536021303,10.064058157341522,9.721461643970548
251.39090469659442,251.39090469659442,2607.0578538202894,2831.0588416369624
81.43190141110419,81.43190141110416,1238.8296280732502,1151.9398808069418
0.4744913206171105,0.4744913206171105,1.227978047956665,1.151298814588704
58.05974566354358,58.059745663543566,730.5297192232475,876.4238778043078
0.3702788617368758,0.3702788617368758,1.01839197250819,1.0400638303124998
0.17519920174312573,0.17519920174312573,0.28367244357362903,0.31054206140873897
463.3152872285966,463.3152872285967,29274.05150841435,26539.411877113405
0.554739974985308,0.554739974985308,2.163848604514762,2.167317807040363
0.19630774807890639,0.19630774807890636,0.3014139701565727,0.2967062844446021
512.5869421369304,512.5869421369304,122142.81088429994,148690.40826719056
1.367015470976448,1.367015470976448,7.941620349454,9.393229077019129
71.0563654220994,71.0563654220994,1491.1974397397385,1684.7292520997864
445.5762625726899,445.57626257269,13234.876253296103,12876.357730525222
260.2061585404207,260.2061585404207,5825.925554245016,5828.876174811642
24.144539196688584,24.144539196688584,881.7432990795508,1886.453091490213
0.8123877207712188,0.8123877207712186,1.4337901096030037,1.2825995357949111
4.712977828734822,4.712977828734822,15.040933616237174,15.024039673947746
85.49725418462566,85.49725418462565,1103.7315456122801,1108.718732837058
1.8272750010830994,1.8272750010830994,5.515837319137663,5.316922935412194
0.09996029306942997,0.09996029306942997,0.1414414208222453,0.15307020393248713
0.2223056362258376,0.2223056362258376,0.8763210020072998,0.9801115305884142
2.140929606539032,2.140929606539032,7.543681062212493,6.565761646747464
9.986895048100653,9.986895048100651,114.69252588761913,106.9604489760321
20.824874820773,20.824874820772994,205.6142589164142,276.1800948221452
162.71792737517643,162.71792737517643,1398.2375606139476,1631.6850140451731
107.92546441293115,107.92546441293113,13620.164232090283,30278.941911691483
56.07922520727918,56.07922520727918,1031.4947946909797,1392.4960640061718
0.5372881903155627,0.5372881903155626,1.2968756297041462,1.3752457035494636
599.364224042234,599.364224042234,19789.025233356217,20347.32381177838
